,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,h3_level_4
415,2025-03-31,158.31536666909955,107.71671798879285,163.3701972515442,157.8760524663862,158.7656150457385,-23.300349785281046,-23.300349785281046,-23.300349785281046,-23.300349785281046,-23.300349785281046,-23.300349785281046,0.0,0.0,0.0,135.0150168838185,8429ab9ffffffff
416,2025-04-30,158.25375662293945,173.9604371577514,228.05224095841348,157.80326651270735,158.72108897633257,42.69594282330328,42.69594282330328,42.69594282330328,42.69594282330328,42.69594282330328,42.69594282330328,0.0,0.0,0.0,200.94969944624273,8429ab9ffffffff
417,2025-05-31,158.190092908574,263.69329618117774,317.2895756855349,157.72452176560068,158.67278773976827,132.34332787751342,132.34332787751342,132.34332787751342,132.34332787751342,132.34332787751342,132.34332787751342,0.0,0.0,0.0,290.5334207860874,8429ab9ffffffff
418,2025-06-30,158.12848286241388,294.7380634062917,347.00879971338287,157.6463390173936,158.6296753266539,162.32039256306038,162.32039256306038,162.32039256306038,162.32039256306038,162.32039256306038,162.32039256306038,0.0,0.0,0.0,320.4488754254743,8429ab9ffffffff
419,2025-07-31,158.06481914804843,254.06137419186393,309.47522012312254,157.56956215383215,158.58052731192598,122.81715920350308,122.81715920350308,122.81715920350308,122.81715920350308,122.81715920350308,122.81715920350308,0.0,0.0,0.0,280.88197835155154,8429ab9ffffffff
420,2025-08-31,158.00115543368298,184.3443253103343,237.8336306028911,157.48961063463054,158.5338633928194,52.74648832693773,52.74648832693773,52.74648832693773,52.74648832693773,52.74648832693773,52.74648832693773,0.0,0.0,0.0,210.74764376062072,8429ab9ffffffff
421,2025-09-30,157.93954538752283,118.51804687881996,171.80122058653996,157.4157894319883,158.49034236034717,-14.413602963401887,-14.413602963401887,-14.413602963401887,-14.413602963401887,-14.413602963401887,-14.413602963401887,0.0,0.0,0.0,143.52594242412093,8429ab9ffffffff
422,2025-10-31,157.87588167315738,35.87660554959201,92.23808582335111,157.33378580885466,158.44147915147028,-93.72565793096783,-93.72565793096783,-93.72565793096783,-93.72565793096783,-93.72565793096783,-93.72565793096783,0.0,0.0,0.0,64.15022374218955,8429ab9ffffffff
423,2025-11-30,157.81427162699728,9.784283730423624,65.32801172104274,157.25585776041535,158.39382662320352,-119.99757808892629,-119.99757808892629,-119.99757808892629,-119.99757808892629,-119.99757808892629,-119.99757808892629,0.0,0.0,0.0,37.81669353807099,8429ab9ffffffff
422,2021-01-31,163.72773719844832,37.10180415002761,93.31861629052254,163.72773719844832,163.72773719844832,-98.5377848827619,-98.5377848827619,-98.5377848827619,-98.5377848827619,-98.5377848827619,-98.5377848827619,0.0,0.0,0.0,65.18995231568643,8428365ffffffff
