,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat,h3_level_4
366,2025-02-28,36.37495841753523,34.946432392092944,35.565704361415285,36.3396695005792,36.408957427997976,-1.110771456779294,-1.110771456779294,-1.110771456779294,-1.110771456779294,-1.110771456779294,-1.110771456779294,0.0,0.0,0.0,35.264186960755936,8429b55ffffffff
367,2025-03-31,36.37535281409481,35.73392250064557,36.36800417590531,36.339085023125556,36.41042641277041,-0.33072074819996083,-0.33072074819996083,-0.33072074819996083,-0.33072074819996083,-0.33072074819996083,-0.33072074819996083,0.0,0.0,0.0,36.04463206589485,8429b55ffffffff
368,2025-04-30,36.37573448818472,36.5470634502382,37.13940109282651,36.3386630819473,36.4126016481562,0.46030460104216125,0.46030460104216125,0.46030460104216125,0.46030460104216125,0.46030460104216125,0.46030460104216125,0.0,0.0,0.0,36.83603908922688,8429b55ffffffff
369,2025-05-31,36.37612888474429,37.54168047010582,38.14532590055239,36.33787639655472,36.41378814965431,1.4771848972072388,1.4771848972072388,1.4771848972072388,1.4771848972072388,1.4771848972072388,1.4771848972072388,0.0,0.0,0.0,37.85331378195153,8429b55ffffffff
370,2025-06-30,36.3765105588342,38.02036123677893,38.63902708781371,36.33714378795648,36.41539216830433,1.9397390945264632,1.9397390945264632,1.9397390945264632,1.9397390945264632,1.9397390945264632,1.9397390945264632,0.0,0.0,0.0,38.316249653360664,8429b55ffffffff
371,2025-07-31,36.376904955393776,37.94390475115915,38.53913732310026,36.33662988112454,36.41711083786366,1.8701540916822645,1.8701540916822645,1.8701540916822645,1.8701540916822645,1.8701540916822645,1.8701540916822645,0.0,0.0,0.0,38.24705904707604,8429b55ffffffff
553,2021-01-31,33.57496587465756,31.867610467619,32.819399004091466,33.57496587465756,33.57496587465756,-1.2401846397775524,-1.2401846397775524,-1.2401846397775524,-1.2401846397775524,-1.2401846397775524,-1.2401846397775524,0.0,0.0,0.0,32.334781234880005,842812bffffffff
554,2021-02-28,33.5731434586787,32.08139899041229,33.05839620522523,33.5731434586787,33.5731434586787,-0.9938653968346756,-0.9938653968346756,-0.9938653968346756,-0.9938653968346756,-0.9938653968346756,-0.9938653968346756,0.0,0.0,0.0,32.57927806184402,842812bffffffff
555,2021-03-31,33.57112578384496,32.36388065834043,33.317713298146565,33.57112578384496,33.57112578384496,-0.7372278922872004,-0.7372278922872004,-0.7372278922872004,-0.7372278922872004,-0.7372278922872004,-0.7372278922872004,0.0,0.0,0.0,32.83389789155776,842812bffffffff
556,2021-04-30,33.56917319529619,33.31408829822651,34.29477474411556,33.56917319529619,33.56917319529619,0.21988707391087892,0.21988707391087892,0.21988707391087892,0.21988707391087892,0.21988707391087892,0.21988707391087892,0.0,0.0,0.0,33.78906026920706,842812bffffffff
557,2021-05-31,33.56715552046245,34.403430569606044,35.39678133768118,33.56709924404346,33.567231643873875,1.308113649545446,1.308113649545446,1.308113649545446,1.308113649545446,1.308113649545446,1.308113649545446,0.0,0.0,0.0,34.8752691700079,842812bffffffff
558,2021-06-30,33.56520293191367,35.227741636289096,36.193583145254806,33.56462884649086,33.565808129318604,2.1573886318128905,2.1573886318128905,2.1573886318128905,2.1573886318128905,2.1573886318128905,2.1573886318128905,0.0,0.0,0.0,35.72259156372656,842812bffffffff
559,2021-07-31,33.56318525707994,34.888696676353774,35.82151095162336,33.56220656567217,33.56423332304119,1.7789506728488163,1.7789506728488163,1.7789506728488163,1.7789506728488163,1.7789506728488163,1.7789506728488163,0.0,0.0,0.0,35.34213592992875,842812bffffffff
560,2021-08-31,33.5611675822462,34.36882732590654,35.36126739285243,33.559488275525446,33.562887731612555,1.2656021949769796,1.2656021949769796,1.2656021949769796,1.2656021949769796,1.2656021949769796,1.2656021949769796,0.0,0.0,0.0,34.82676977722318,842812bffffffff
561,2021-09-30,33.559214993697424,33.188141559436616,34.15265210986185,33.55648568462561,33.56162234261766,0.10990139907773146,0.10990139907773146,0.10990139907773146,0.10990139907773146,0.10990139907773146,0.10990139907773146,0.0,0.0,0.0,33.66911639277515,842812bffffffff
562,2021-10-31,33.557197318863686,31.892699570766446,32.82463232630407,33.55293564952392,33.560633273167205,-1.1962049389154008,-1.1962049389154008,-1.1962049389154008,-1.1962049389154008,-1.1962049389154008,-1.1962049389154008,0.0,0.0,0.0,32.360992379948286,842812bffffffff
563,2021-11-30,33.55524473031491,31.331520904553173,32.303150378002876,33.55002328213076,33.559770803625426,-1.7323343328990097,-1.7323343328990097,-1.7323343328990097,-1.7323343328990097,-1.7323343328990097,-1.7323343328990097,0.0,0.0,0.0,31.8229103974159,842812bffffffff
564,2021-12-31,33.55322705548117,31.565464565996955,32.496158835627,33.54651280771084,33.55862996970417,-1.4985775059483128,-1.4985775059483128,-1.4985775059483128,-1.4985775059483128,-1.4985775059483128,-1.4985775059483128,0.0,0.0,0.0,32.05464954953286,842812bffffffff
565,2022-01-31,33.551209380647435,31.878623324176026,32.85233547105128,33.543349507523686,33.557672771439975,-1.1756228605855668,-1.1756228605855668,-1.1756228605855668,-1.1756228605855668,-1.1756228605855668,-1.1756228605855668,0.0,0.0,0.0,32.375586520061866,842812bffffffff
566,2022-02-28,33.54938696466858,32.01486639933953,33.076325165495035,33.540569804235915,33.55730089172029,-1.016602548392588,-1.016602548392588,-1.016602548392588,-1.016602548392588,-1.016602548392588,-1.016602548392588,0.0,0.0,0.0,32.53278441627599,842812bffffffff
